title,sub,link,created
"Moederbedrijf Zara groeit door, maar in lagere versnelling",Kledingconcern Inditex doorbreekt grens van €25 mrd omzet.,https://fd.nl/beurs/1245844/moederbedrijf-zara-groeit-door-maar-in-lagere-versnelling,14 mrt 18
Japanse premier blijft bij ontkenning betrokkenheid omstreden gronddeal,Premier Abe verklaart tegenover parlementaire commissie opnieuw dat hem noch zijn vrouw iets te verwijten valt. ,https://fd.nl/economie-politiek/1245845/japanse-premier-blijft-bij-ontkenning-betrokkenheid-omstreden-gronddeal,14 mrt 18
‘Trump wil invoerheffingen op Chinese technologie’,Heffingen hebben betrekking op $60 mrd aan ingevoerde producten.,https://fd.nl/ondernemen/1245895/trump-wil-invoerheffingen-op-chinese-technologie,14 mrt 18
'Oud-VVD-voorzitter Keizer krijgt forse naheffing Belastingdienst',"Henry Keyzer krijgt van fiscus naheffing van €12 mln vanwege winst bij overname De Facultatieve, aldus De Telegraaf.",https://fd.nl/economie-politiek/1245893/oud-vvd-voorzitter-keizer-krijgt-forse-naheffing-belastingdienst,14 mrt 18
€10 mln dividend voor elk lid van Jumbo-familie Van Eerd,Tijd van oogsten is aangebroken voor eigenaren van supermarktketen. De uitkering is dubbel zo hoog als een jaar geleden.,https://fd.nl/ondernemen/1245785/10-mln-dividend-voor-elke-van-eerd,14 mrt 18
Hoe bankiers een Haagse schietschijf werden,"Telkens als een bank denkt dat het salaris of bonus van een topbestuurder wel wat omhoog kan, reageren politici ronduit woedend. Hoe de politiek zijn bonuswoede botviert op banken in vijf stappen.",https://fd.nl/economie-politiek/1245651/hoe-bankiers-een-haagse-schietschijf-werden,14 mrt 18
Google gaat optreden tegen advertenties voor cryptomunten ,Advertenties als 'Zet hier je spaargeld in om Bitcoin te kopen!' komen er niet meer in.,https://fd.nl/ondernemen/1245644/google-gaat-optreden-tegen-advertenties-voor-cryptomunten,14 mrt 18
Cyberbeveiligers organiseren zich tegen 'cowboys' op de markt,De markt voor cyberbeveiligers is niet erg transparant. Cyberveilig Nederland wil een gedragscode en keurmerk voor cyberbeveiligers opstellen.,https://fd.nl/ondernemen/1245571/cyberbeveiligers-organiseren-zich-tegen-cowboys-op-de-markt,14 mrt 18
India omarmt nieuwe rol als baken voor zonnesector,"De Franse president Emmanuel Macron is op handelsmissie in India. Zonne-energie is een speerpunt van het bezoek, iets waar ook Nederlandse bedrijven van kunnen profiteren.",https://fd.nl/economie-politiek/1245552/india-omarmt-nieuwe-rol-als-baken-voor-zonnesector,14 mrt 18
Waar blijft toch die lage rente op groene obligaties?,Rendement verschilt (nog) nauwelijks ten opzichte van 'grijs' schuldpapier,https://fd.nl/beurs/1245507/waar-blijft-toch-die-lage-rente-op-groene-obligaties,14 mrt 18
Natuurkundige Stephen Hawking overleden,Beroemde wetenschapper waarschuwde voor de risico's van kunstmatige intelligentie,https://fd.nl/economie-politiek/1245892/natuurkundige-stephen-hawking-overleden,14 mrt 18
Personalia 14-3-2018,"Nieuwe baan? Meld het aan personalia@fd.nl, met leeftijd, Nederlandse functieomschrijving van oude en nieuwe baan en een hoge resolutie portretfoto.",https://fd.nl/profiel/1245652/personalia-14-3-2018,14 mrt 18
Werknemer steeds minder honkvast ,Hoger opgeleide werknemers wisselen het vaakst van baan ,https://fd.nl/economie-politiek/1245573/werknemer-steeds-minder-honkvast,14 mrt 18
Zoveelste vertrek in regering-Trump toont opnieuw chaos Witte Huis aan ,"Waar de minister van Buitenlandse Zaken een klassieke diplomatieke koers voorstond, koos de president voor de bruuske daad. ",https://fd.nl/economie-politiek/1245810/opnieuw-vertrek-in-de-top-van-trump-regering,13 mrt 18
Berisping BDO-accountant in hoger beroep vernietigd ,College van Beroep voor het Bedrijfsleven (CBB) oordeelt dat accountant afwaardering terecht had goedgekeurd.,https://fd.nl/ondernemen/1245667/berisping-bdo-accountant-in-hoger-beroep-vernietigd,13 mrt 18
General Electric hard onderuit op Wall Street,"Koersen Intel, Broadcom en Altice USA fors omhoog.",https://fd.nl/beurs/1245775/wall-street-wacht-op-inflatiecijfer,13 mrt 18
Kabinet trekt €347 mln uit om tekort aan zorgverleners weg te werken,Zorgministers lanceren charmeoffensief voor de zorgsector,https://fd.nl/economie-politiek/1245811/kabinet-trekt-347-mln-uit-voor-wegwerken-personeelstekorten-in-de-zorg,13 mrt 18
Rutte spreekt Amsterdamse VVD week voor verkiezingen moed in,"Liberale partij in de hoofdstad bekommert zich niet om Forum voor Democratie, de concurrent op rechts.",https://fd.nl/economie-politiek/1245788/rutte-spreekt-amsterdamse-vvd-moed-in,13 mrt 18
Het Rijk mag na de verkiezingen de gemeenten niet in de steek laten,"'Den Haag' moet gemeentebesturen geld, kennis en informatie leveren.",https://fd.nl/opinie/1245513/het-rijk-mag-na-de-verkiezingen-de-gemeenten-niet-in-de-steek-laten,13 mrt 18
Knieval van ING na dreiging met wetgeving,"ING trekt loonsverhoging topman in na dreigement wetgeving, ondanks dat de raad van commissarissen de boosheid had ingecalculeerd en kon uitleggen.",https://fd.nl/ondernemen/1245809/de-snotneus-en-de-knieval-van-ing,13 mrt 18
Nederlandse maker van aluminium trappen verplaatst productie naar VS na maatregelen Trump,Bedrijf wil met stap hoge importheffingen omzeilen,https://fd.nl/ondernemen/1245668/nederlandse-aluminiumtrappenfabrikant-verplaatst-productie-naar-vs-na-maatregelen-trump,13 mrt 18
Politiek gaat niet over loon private bank,"Met de aangescherpte kapitaaleisen, de 'bail in'-wet en een 'resolutiefonds' is de kans op staatssteun zo ver geslonken, dat het onzin is om een bank als overheidsorgaan te zien.",https://fd.nl/opinie/1245656/politiek-gaat-niet-over-loon-private-bank,13 mrt 18
Tweede Kamer stemt in met anti-piraterijwet,Nederlandse koopvaardijschepen mogen onder bepaalde voorwaarden particuliere beveiligers inhuren.,https://fd.nl/economie-politiek/1245808/tweede-kamer-stemt-in-met-anti-piraterijwet,13 mrt 18
Europese Commissie voert strijd tegen slechte leningen op bankbalansen op,"Probleemkrediet is in Griekenland en Cyprus nog een groot probleem, zegt eurocommissaris Valdis Dombrovskis van financiële markten in een interview met het FD.",https://fd.nl/economie-politiek/1245510/europese-commissie-voert-strijd-op-tegen-slechte-leningen-op-bankbalansen,13 mrt 18
"Martin Selmayr, de nieuwe boeman van Europa ",Briljante Duitse jurist moet vrezen voor zijn baan als hoogste ambtenaar van de Europese Commissie.,https://fd.nl/economie-politiek/1245640/martin-selmayr-de-nieuwe-boeman-van-europa,13 mrt 18
Brussel maakt haast met Europese arbeidsautoriteit,Nieuwe EU-organisatie moet misbruik tegengaan van Europese regels voor arbeidsmobiliteit. ,https://fd.nl/economie-politiek/1245666/brussel-maakt-haast-met-europese-arbeidsautoriteit,13 mrt 18
René van de Kieft weg bij pensioenuitvoerder MN,Directievoorzitter Van de Kieft vertrekt onverwachts. Volgens MN is het zijn eigen besluit. ,https://fd.nl/economie-politiek/1245807/rene-van-de-kieft-weg-bij-pensioenuitvoerder-mn,13 mrt 18
Veel belangstelling voor nieuwe tienjaars staatsobligatie Nederland,"Eerste veiling onder nieuwe schuldagent levert €5,8 mrd op bij rendement van onder de 0,8%.",https://fd.nl/beurs/1245802/veel-belangstelling-voor-nieuwe-tienjaars-staatsobligatie-nederland,13 mrt 18
Chicken tax,Kippenoorlog uit 1962 laat zien hoe lang de gevolgen van een handelsoorlog kunnen voortduren.,https://fd.nl/opinie/1245497/chicken-tax,13 mrt 18
Russische balling en vriend van Poetin-criticus dood gevonden,Doodsoorzaak niet bekend maar nieuws komt kort na veroordeling Kremlin door premier May,https://fd.nl/economie-politiek/1245806/russische-balling-en-vriend-van-poetin-criticus-dood-gevonden-in-zijn-huis-in-londen,13 mrt 18
'Richtinggevende' Kifid-uitspraken geven woekerklant weinig houvast,Klachteninstituut heeft in vijf 'richtinggevende uitspraken' lijn uitgezet voor 700 woekerpolisklachten.,https://fd.nl/ondernemen/1245655/richtinggevende-kifid-uitspraken-geven-woekerklant-weinig-houvast,13 mrt 18
"Damrak zakt weg, biotechbedrijf Kiadis hard onderuit",Ontslag Amerikaanse minister van buitenlandse zaken trekt wissel op Europese aandelenmarkten.,https://fd.nl/beurs/1245549/basic-fit-en-forfarmers-in-aandacht-op-vlakke-beurs,13 mrt 18
Deventer krijgt overslagterminal voor containers,Terminal in binnenhaven moet containervervoer over het water een impuls geven en de snelweg A1 ontlasten. ,https://fd.nl/ondernemen/1245663/deventer-krijgt-overslagterminal-voor-containers,13 mrt 18
Ralph Hamers in de Champions League? Keep on dreaming...,Alles leek in kannen en kruiken. Tot Ralph thuiskwam en zijn gezin hem vertelde dat hij trending topic was op social media,https://fd.nl/opinie/1245496/ralph-hamers-in-de-champions-league-keep-on-dreaming,13 mrt 18
New Skool Media verkoopt tijdschrift Zeilen aan Gottmer,Gottmer in Haarlem nieuwe eigenaar van mediamerk.,https://fd.nl/ondernemen/1245800/new-skool-media-verkoopt-tijdschrift-zeilen-aan-gottmer,13 mrt 18
Nieuwe Energiewende,Continue en kostbare verbouwingen in de Duitse energiewereld.,https://fd.nl/beurs/1245787/nieuwe-energiewende,13 mrt 18
Durfinvesteerder neemt Haarlemse feestartikelenleverancier Folat over ,"Torqx Capital ziet potentie in snelgroeiende leverancier van ballonnen, stoelversieringen en cakedecoraties.",https://fd.nl/ondernemen/1245660/durfinvesteerder-neemt-haarlemse-feestartikelenleverancier-folat-over,13 mrt 18
PPG-tje spelen,AkzoNobel gaat fors in zijn kosten snijden om zijn winstmarge op te vijzelen.,https://fd.nl/ondernemen/1245795/ppg-tje-spelen,13 mrt 18
Vogelgriep geconstateerd bij eendenhouder in Kamperveen,Overijsselse bedrijf al voor derde keer in enkele jaren tijd getroffen.,https://fd.nl/economie-politiek/1245661/vogelgriep-geconstateerd-bij-eendenhouder-in-kamperveen,13 mrt 18
Veevoerbedrijf ForFarmers rekent op positief effect brexit,Brokkenmaker uit de Achterhoek heeft vijftien vestigingen in het VK en verwacht te gaan profiteren van de groei van de Britse varkensstapel. ,https://fd.nl/ondernemen/1245790/veevoerbedrijf-forfarmers-rekent-op-positief-effect-brexit,13 mrt 18
Meer tegenstand voor plan pensioencommunicatie van Koolmees ,Werkgevers en werknemersorganisaties zijn bang dat het voorstel 'tot veel verwarring kan leiden'. Zij sluiten zich aan bij eerdere kritiek van de Pensioenfederatie en het Verbond van Verzekeraars. ,https://fd.nl/economie-politiek/1245797/meer-tegenstand-voor-plan-pensioencommunicatie-van-koolmees,13 mrt 18
Opeens staat verkoop NXP op de Haagse agenda,Anderhalf jaar na de aangekondigde verkoop benadrukt GroenLinks vitaal belang van chipproducent uit Eindhoven.,https://fd.nl/ondernemen/1245657/opeens-staat-verkoop-nxp-op-de-haagse-agenda,13 mrt 18
Finse overheid neemt belang in Nokia,Gehavende telefoonproducent richt zich nu op productie van onderdelen voor mobiele netwerken,https://fd.nl/ondernemen/1245793/finse-overheid-neemt-belang-in-nokia,13 mrt 18
Bahama’s en Maagdeneilanden op zwarte EU-lijst van belastingparadijzen,"Europese ministers komen een pakket maatregelen overeen om belastingontwijking tegen te gaan, inclusief een meldplicht voor financiële tussenpersonen.",https://fd.nl/economie-politiek/1245658/bahama-s-en-maagdeneilanden-op-zwarte-eu-lijst-van-belastingparadijzen-gezet,13 mrt 18
Einde Links Verbond geeft Rotterdam meer politieke speelruimte,Rotterdammer heeft straks meer te kiezen dan enkel een links of een rechts blok.,https://fd.nl/economie-politiek/1245570/einde-links-verbond-geeft-rotterdam-meer-politieke-speelruimte,13 mrt 18
Hock Tan ziet zijn ambitie met Broadcom gesmoord door Donald Trump,'s Werelds grootste chipbedrijf komt er niet. ,https://fd.nl/profiel/1245786/broadcom-ceo-verslikt-zich-bij-overnamepoging-qualcomm-in-veto-van-donald-trump,13 mrt 18
"Hoekstra aarzelt met loonwet voor banken, na besluit ING",Minister Wopke Hoekstra van Financiën weet nog niet of hij doorzet met wetgeving die de beloningen van bankiers verder aan banden legt. ,https://fd.nl/economie-politiek/1245784/hoekstra-wil-rustig-bestuderen-of-loonwet-voor-bankwezen-nog-nodig-is-na-terugtrekking-van-ing,13 mrt 18
Europees Parlement biedt Britten hoop op betere brexitdeal ,In tweede fase van de onderhandelingen toont Europees Parlement meer flexibiliteit bij aangaan van nieuwe relatie met het Verenigd Koninkrijk.,https://fd.nl/economie-politiek/1245645/europees-parlement-biedt-britten-hoop-op-betere-brexitdeal,13 mrt 18
Trump stuurt minister van Buitenlandse Zaken Rex Tillerson de laan uit,CIA-topman Mike Pompeo voorgedragen als opvolger. ,https://fd.nl/economie-politiek/1245780/trump-stuurt-tillerson-de-laan-uit,13 mrt 18
Inflatie in de VS loopt weer verder op ,"Kerninflatie onveranderd in februari op 1,8%.",https://fd.nl/economie-politiek/1245779/inflatie-in-de-vs-loopt-weer-verder-op,13 mrt 18
Geniale boektitels,Filosoof Menno de Bree deelt wekelijks zijn kijk op het leven.,https://fd.nl/fd-persoonlijk/1241089/de-favoriete-boektitels-van-menno-de-bree,13 mrt 18
Volkswagen gaat 'bijna elke maand' nieuw elektrisch model lanceren,Volgend jaar introduceert Volkswagen bijna maandelijks een nieuw elektrisch model. Dit jaar worden drie nieuwe elektrische modellen.,https://fd.nl/ondernemen/1245572/volkswagen-gaat-volgend-jaar-bijna-elke-maand-nieuw-model-elektrische-auto-lanceren,13 mrt 18
Activist Scopia bouwt shortpositie Besi uit,Hedgefonds uit New York is met bijna 2% van de Besi-aandelen gepositioneerd voor een koersdaling.,https://fd.nl/beurs/1245637/activist-scopia-bouwt-shortpositie-besi-uit,13 mrt 18
'Private-equityfondsen maken dit jaar massaal bedrijven te gelde',"Hoge prijzen maken verkoop van participaties aantrekkelijk, zegt adviesbureau Roland Berger.",https://fd.nl/ondernemen/1245648/private-equity-fondsen-gaan-bedrijven-dit-jaar-massaal-te-gelde-maken,13 mrt 18
May vs Poetin: harde woorden scheppen verwachtingen,Hoog spel rond vergiftiging van Russische dubbelspion op Engelse bodem. Wat kunnen de Britten doen? ,https://fd.nl/economie-politiek/1245567/may-versus-poetin-harde-woorden-scheppen-verwachtingen,13 mrt 18
Amerikaanse president blokkeerde al zes keer Chinese overname ,"Het komt regelmatig voor dat wordt afgezien van een overname als er een melding wordt gedaan bij de commissie Cfius, dat overnames door buitenlandse partijen beoordeelt.",https://fd.nl/economie-politiek/1245563/president-vs-blokkeerde-al-zes-keer-chinese-overname,13 mrt 18
Groei voor supermarkten van Plus,Omzet en winst gaan omhoog.,https://fd.nl/ondernemen/1245653/groei-voor-supermarkten-van-plus,13 mrt 18
Den Haag werkt verder aan hardere beloningswet banken ,Ook VVD en CDA willen aanpak inhalige bankiers op politieke agenda houden.,https://fd.nl/economie-politiek/1245568/den-haag-werkt-verder-aan-aanscherping-beloningswet-banken,13 mrt 18
Dealerholding Van Mossel in de race voor grote overname in België ,De nummer twee van Nederland aast op retailtak van Belgisch familiebedrijf Alcopa.,https://fd.nl/ondernemen/1245569/waalwijkse-dealerholding-van-mossel-in-de-race-voor-grote-overname-in-belgie,13 mrt 18
"Tata verkoopt aandelen softwaretak voor $1,25 mrd","Opbrengst wordt gebruikt voor aflossing schulden van andere Tata-tak, namelijk Teleservices.",https://fd.nl/ondernemen/1245635/tata-verkoopt-aandelen-softwaretak-voor-1-25-mrd,13 mrt 18
Vastgoedfinancier FGH Bank houdt op te bestaan,FGH was ooit de grootste vastgoedfinancier van Nederland. Het onderdeel van Rabobank stoot in de loop van het jaar al zijn leningen af.,https://fd.nl/ondernemen/1245561/fgh-bank-ooit-de-grootste-vastgoedfinancier-van-nederland-houdt-op-te-bestaan,13 mrt 18
Xenos-winkels worden omgebouwd naar Casa-formule,Winkelketen van Albert Blokker neemt 110 Xenos-locaties over en komt naar Nederland.,https://fd.nl/ondernemen/1245562/xenos-winkels-worden-omgebouwd-naar-casa-formule,13 mrt 18
Energieconcern RWE presteerde goed in 2017,Duits bedrijf zag winst stijgen na tegenvallende resultaten in 2016.,https://fd.nl/ondernemen/1245554/energieconcern-rwe-presteerde-goed-in-2017,13 mrt 18
Royal HaskoningDHV verbetert resultaten,"Nettoresultaat advies- en ingenieursbureau verbetert en autonome groei komt uit op 1,4%.",https://fd.nl/ondernemen/1245556/royal-haskoningdhv-verbetert-resultaten,13 mrt 18
Kiadis versterkt kaspositie opnieuw,Biotechbedrijf haalt weer geld op door aandelen met korting te verkopen.,https://fd.nl/beurs/1245639/kiadis-versterkt-kaspositie-opnieuw,13 mrt 18
Koolmees: niet morrelen aan rekenrente voor pensioenfondsen ,D66-minister van Sociale Zaken ziet niets in het meenemen van de verwachte beleggingswinsten bij het berekenen van dekkingsgraden.,https://fd.nl/economie-politiek/1245638/koolmees-niet-morrelen-aan-rekenrente-voor-pensioenfondsen,13 mrt 18
Apple bouwt eigen Netflix,"Eerder gingen er geruchten dat Apple Netflix zou willen kopen, of Disney. Maar nu blijkt dat de iPhonemaker zelf met een streamingdienst komt.",https://fd.nl/ondernemen/1245553/apple-bouwt-een-eigen-netflix,13 mrt 18
Chinezen strijden om digitale start-ups in India,"Land van bijna 1,3 miljard inwoners gaat 'de komende vijf jaar enorm digitaliseren'. ",https://fd.nl/ondernemen/1245585/chinezen-strijden-om-digitale-startups-in-india,13 mrt 18
Modemerk Prada zet eindelijk in op digitaal ,Beursgenoteerd Italiaans modeconcern boekt licht omzetverlies over 2017.,https://fd.nl/economie-politiek/1245636/prada-zet-in-op-digitaal,13 mrt 18
Nederlandse vrachtwagens vervoeren meer over de grens,"Afgelopen jaar vervoerden vrachtwagens 104 miljoen ton over de grens, een groei van 3,5%.",https://fd.nl/ondernemen/1245634/na-jarenlange-dip-groeit-internationaal-vrachtverkeer,13 mrt 18
